province-name,district-name,subdistrict-name,total,household
สมุทรสาคร,กระทุ่มแบน,แคราย,9024,5234
สมุทรสาคร,กระทุ่มแบน,ท่าเสา,8179,4260
สมุทรสาคร,บ้านแพ้ว,บ้านแพ้ว,9082,2832
สมุทรสาคร,บ้านแพ้ว,หลักสาม,15218,5815
สมุทรสาคร,บ้านแพ้ว,หลักสอง,4589,1282
สมุทรสาคร,บ้านแพ้ว,เจ็ดริ้ว,4011,1084
สมุทรสาคร,บ้านแพ้ว,คลองตัน,5448,1776
สมุทรสาคร,บ้านแพ้ว,อำแพง,7288,2209
สมุทรสาคร,บ้านแพ้ว,สวนส้ม,5259,1817
สมุทรสาคร,ท้องถิ่นเทศบาลตำบลสวนหลวง,สวนหลวง,38059,23836
สมุทรสาคร,ท้องถิ่นเทศบาลตำบลนาดี,นาดี,28158,17127
สมุทรสาคร,ท้องถิ่นเทศบาลตำบลหลักห้า,ยกกระบัตร,15040,4304
สมุทรสาคร,ท้องถิ่นเทศบาลตำบลหลักห้า,โรงเข้,12175,3272
สมุทรสาคร,ท้องถิ่นเทศบาลตำบลหลักห้า,หนองสองห้อง,8365,2028
สมุทรสาคร,ท้องถิ่นเทศบาลตำบลหลักห้า,หนองบัว,6674,1612
สมุทรสาคร,ท้องถิ่นเทศบาลตำบลบ้านแพ้ว,บ้านแพ้ว,1290,636
สมุทรสาคร,ท้องถิ่นเทศบาลตำบลบ้านแพ้ว,หลักสาม,1655,426
สมุทรสาคร,ท้องถิ่นเทศบาลตำบลเกษตรพัฒนา,คลองตัน,122,84
สมุทรสาคร,ท้องถิ่นเทศบาลตำบลเกษตรพัฒนา,เกษตรพัฒนา,5083,1562
สมุทรสาคร,ท้องถิ่นเทศบาลตำบลบางปลา,บ้านเกาะ,7457,4749
สมุทรสาคร,ท้องถิ่นเทศบาลนครอ้อมน้อย,อ้อมน้อย,53838,50496
สมุทรสาคร,ท้องถิ่นเทศบาลเมืองกระทุ่มแบน,ตลาดกระทุ่มแบน,25024,6668
สมุทรสาคร,ท้องถิ่นเทศบาลนครสมุทรสาคร,มหาชัย,45513,15297
สมุทรสาคร,ท้องถิ่นเทศบาลนครสมุทรสาคร,ท่าฉลอม,7765,2460
สมุทรสาคร,ท้องถิ่นเทศบาลนครสมุทรสาคร,โกรกกราก,4710,1345
สมุทรสงคราม,เมืองสมุทรสงคราม,บางขันแตก,8593,2980
สมุทรสงคราม,เมืองสมุทรสงคราม,ลาดใหญ่,18602,9175
สมุทรสงคราม,เมืองสมุทรสงคราม,บ้านปรก,8635,3821
สมุทรสงคราม,เมืองสมุทรสงคราม,บางแก้ว,9495,5027
สมุทรสงคราม,เมืองสมุทรสงคราม,ท้ายหาด,5158,2307
สมุทรสงคราม,เมืองสมุทรสงคราม,แหลมใหญ่,7645,3192
สมุทรสงคราม,เมืองสมุทรสงคราม,คลองเขิน,5452,1870
สมุทรสงคราม,เมืองสมุทรสงคราม,คลองโคน,4296,1488
สมุทรสงคราม,เมืองสมุทรสงคราม,นางตะเคียน,6143,2084
สมุทรสงคราม,เมืองสมุทรสงคราม,บางจะเกร็ง,4386,1935
สมุทรสงคราม,บางคนที,กระดังงา,2981,1231
สมุทรสงคราม,บางคนที,บางสะแก,1912,810
สมุทรสงคราม,บางคนที,บางยี่รงค์,1663,757
สมุทรสงคราม,บางคนที,โรงหีบ,2013,768
สมุทรสงคราม,บางคนที,บางคนที,1782,760
สมุทรสงคราม,บางคนที,ดอนมะโนรา,3942,1217
สมุทรสงคราม,บางคนที,บางพรม,2626,1054
สมุทรสงคราม,บางคนที,บางกุ้ง,1530,619
สมุทรสงคราม,บางคนที,จอมปลวก,3059,1019
สมุทรสงคราม,บางคนที,ยายแพง,1427,539
สมุทรสงคราม,บางคนที,บางกระบือ,1960,710
สมุทรสงคราม,บางคนที,บ้านปราโมทย์,1685,769
สมุทรสงคราม,อัมพวา,สวนหลวง,4982,1794
สมุทรสงคราม,อัมพวา,ท่าคา,5570,1772
สมุทรสงคราม,อัมพวา,วัดประดู่,5458,1826
สมุทรสงคราม,อัมพวา,เหมืองใหม่,2178,784
สมุทรสงคราม,อัมพวา,บางช้าง,4531,1874
สมุทรสงคราม,อัมพวา,แควอ้อม,2135,668
สมุทรสงคราม,อัมพวา,ปลายโพงพาง,8270,2864
สมุทรสงคราม,อัมพวา,บางแค,3707,1195
สมุทรสงคราม,อัมพวา,แพรกหนามแดง,4035,1424
สมุทรสงคราม,อัมพวา,ยี่สาร,2828,1134
สมุทรสงคราม,อัมพวา,บางนางลี่,3582,1070
สมุทรสงคราม,ท้องถิ่นเทศบาลตำบลเหมืองใหม่,เหมืองใหม่,1865,799
สมุทรสงคราม,ท้องถิ่นเทศบาลตำบลบางนกแขวก,บางคนที,426,183
สมุทรสงคราม,ท้องถิ่นเทศบาลตำบลบางนกแขวก,บางนกแขวก,1280,678
สมุทรสงคราม,ท้องถิ่นเทศบาลตำบลกระดังงา,กระดังงา,2103,871
สมุทรสงคราม,ท้องถิ่นเทศบาลตำบลอัมพวา,อัมพวา,4435,2016
สมุทรสงคราม,ท้องถิ่นเทศบาลเมืองสมุทรสงคราม,แม่กลอง,25623,11259
เพชรบุรี,เมืองเพชรบุรี,บางจาน,4072,1417
เพชรบุรี,เมืองเพชรบุรี,นาพันสาม,3849,1094
เพชรบุรี,เมืองเพชรบุรี,ธงชัย,9414,3425
